brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
107912.0,for_sale,229900.0,,,2.87,1828996.0,Madison,Connecticut,6443.0,,
28981.0,for_sale,1399000.0,5.0,5.0,0.99,330548.0,Setauket,New York,11733.0,3500.0,
100796.0,ready_to_build,842995.0,3.0,,,7968.0,Trumbull,Connecticut,6611.0,2721.0,
40374.0,for_sale,309000.0,3.0,2.0,0.19,1277188.0,Wilmington,Delaware,19808.0,2640.0,2003-07-23
55379.0,for_sale,689900.0,4.0,3.0,1.89,467135.0,Fitchburg,Massachusetts,1420.0,2975.0,
67144.0,for_sale,430000.0,4.0,3.0,0.06,1491091.0,Elizabeth City,New Jersey,7206.0,,1988-09-01
26078.0,for_sale,679000.0,4.0,4.0,0.34,1428204.0,East Brunswick,New Jersey,8816.0,2704.0,1988-02-16
11277.0,for_sale,519900.0,4.0,3.0,,381020.0,Forked River,New Jersey,8731.0,2250.0,
22611.0,for_sale,959000.0,4.0,4.0,2.01,1336516.0,Wilton,Connecticut,6897.0,2896.0,2013-04-26
29034.0,for_sale,539000.0,1.0,1.0,,583835.0,New York City,New York,11201.0,675.0,
41571.0,for_sale,1500000.0,7.0,6.0,0.24,1285782.0,Livingston,New Jersey,7039.0,4600.0,2021-11-05
90091.0,for_sale,349000.0,1.0,1.0,0.09,10433.0,Biddeford,Maine,4005.0,676.0,
8099.0,for_sale,699000.0,3.0,3.0,0.92,1088577.0,Colts Neck,New Jersey,7722.0,2034.0,
22611.0,for_sale,315000.0,4.0,2.0,0.39,1669523.0,Ogdensburg,New Jersey,7439.0,,2014-05-19
50608.0,for_sale,279000.0,,,2.48,727518.0,Coram,New York,11727.0,,
8120.0,for_sale,99000.0,2.0,1.0,1.0,709239.0,Estell Manor,New Jersey,8087.0,1496.0,
15852.0,for_sale,155000.0,3.0,1.0,0.1,281930.0,Woonsocket,Rhode Island,2895.0,1012.0,2021-10-15
53300.0,for_sale,625000.0,3.0,2.0,0.03,952129.0,Bronx,New York,10463.0,1144.0,2021-01-06
78247.0,for_sale,225000.0,2.0,1.0,,333192.0,Milford,Connecticut,6461.0,1032.0,2020-09-08
38595.0,for_sale,375000.0,3.0,2.0,0.36,793321.0,Pawling,New York,12564.0,1386.0,1993-12-30
28544.0,for_sale,49900.0,2.0,1.0,0.15,342107.0,Van Buren,Maine,4785.0,1343.0,
23592.0,for_sale,499000.0,,1.0,,1024000.0,New York City,New York,10011.0,,
52929.0,for_sale,499000.0,2.0,3.0,,396226.0,Philadelphia,Pennsylvania,19146.0,1127.0,
48362.0,for_sale,1199000.0,3.0,2.0,0.23,1104870.0,Narragansett,Rhode Island,2882.0,1468.0,
53119.0,for_sale,559800.0,2.0,1.0,,202217.0,Westwood,Massachusetts,2090.0,962.0,
24196.0,for_sale,1695000.0,6.0,4.0,,1210962.0,New York City,New York,11209.0,2970.0,2015-09-21
53028.0,for_sale,220000.0,3.0,1.0,0.09,1405189.0,Pennsauken,New Jersey,8110.0,1250.0,2015-06-17
7804.0,for_sale,289900.0,3.0,1.0,1.2,474013.0,Hopkinton,New Hampshire,3229.0,2196.0,
77837.0,for_sale,12750000.0,4.0,5.0,,731932.0,New York City,New York,10010.0,3310.0,
30768.0,for_sale,379000.0,2.0,1.0,,1762175.0,Glendale,New York,11385.0,1100.0,
72861.0,for_sale,23000.0,,,0.39,1870083.0,Farmington,Maine,4938.0,,
84349.0,for_sale,460000.0,2.0,2.0,0.02,159786.0,Staten Island,New York,10309.0,1032.0,2003-05-28
14437.0,for_sale,149900.0,3.0,2.0,0.03,1158270.0,Philadelphia,Pennsylvania,19124.0,1350.0,2012-01-06
53067.0,for_sale,399990.0,2.0,2.0,0.1,1316672.0,New Castle,Delaware,19720.0,1878.0,
30765.0,for_sale,575000.0,7.0,3.0,0.09,1053099.0,Belleville,New Jersey,7109.0,,
20524.0,for_sale,45000.0,,,0.5,1969432.0,Brandon,Vermont,5733.0,,
15367.0,for_sale,829000.0,4.0,3.0,0.15,1169676.0,Medford,New Jersey,8055.0,3402.0,2013-01-31
81831.0,for_sale,1000000.0,,,,1304869.0,Long Branch,New Jersey,7740.0,,2022-02-17
85508.0,for_sale,3100000.0,3.0,3.0,,,New York City,New York,10025.0,1469.0,
8108.0,for_sale,349000.0,3.0,3.0,0.07,1599225.0,Ventnor Heights,Pennsylvania,8402.0,1800.0,
80150.0,for_sale,425000.0,6.0,3.0,0.09,908590.0,Providence,Rhode Island,2909.0,2997.0,2020-08-20
41535.0,for_sale,469000.0,3.0,2.0,11.7,1152354.0,Alford,Massachusetts,1266.0,1543.0,2003-07-09
8072.0,for_sale,265000.0,2.0,1.0,0.02,1696449.0,Philadelphia,Pennsylvania,19125.0,784.0,2007-05-04
22654.0,for_sale,255000.0,3.0,1.0,,597677.0,Warwick,Rhode Island,2889.0,898.0,
54145.0,for_sale,35900.0,,,2.1,1745967.0,Fort Kent,Maine,4743.0,,
74456.0,for_sale,255000.0,2.0,1.0,,1021126.0,Yonkers,New York,10704.0,950.0,
21724.0,for_sale,6495000.0,6.0,8.0,0.47,1308423.0,Siasconset,Massachusetts,2554.0,4920.0,
23592.0,for_sale,470000.0,,1.0,,548499.0,New York City,New York,10023.0,,
30140.0,for_sale,1199900.0,7.0,3.0,0.55,1451023.0,Eastham,Massachusetts,2642.0,2313.0,
107948.0,for_sale,1299000.0,4.0,5.0,4.11,1942532.0,Woodbridge,Connecticut,6525.0,3200.0,
104484.0,for_sale,30000.0,,,2.04,1952179.0,Stephentown,New York,12168.0,,
89702.0,for_sale,285000.0,3.0,2.0,0.32,72633.0,Bushkill,Pennsylvania,18324.0,1650.0,
22611.0,for_sale,450000.0,3.0,3.0,0.53,1629260.0,Califon,New Jersey,7830.0,,
106518.0,for_sale,169000.0,3.0,1.0,0.69,46228.0,Shohola,Pennsylvania,18458.0,4632.0,
8850.0,for_sale,399900.0,4.0,3.0,0.22,317005.0,Egg Harbor Township,New Jersey,8234.0,,2007-07-17
52835.0,for_sale,425000.0,4.0,3.0,0.21,1072069.0,Media,Pennsylvania,19063.0,2517.0,1999-02-02
35108.0,for_sale,69900.0,6.0,4.0,0.57,437983.0,Houlton,Maine,4730.0,2301.0,
106869.0,for_sale,399000.0,3.0,2.0,0.77,307900.0,Southington,Connecticut,6489.0,1666.0,2006-07-18
22795.0,for_sale,599000.0,2.0,2.0,0.1,1451532.0,Milton,Massachusetts,2186.0,1106.0,1998-06-02
24203.0,for_sale,1450000.0,2.0,2.0,,1174325.0,New York,New York,10022.0,1341.0,1987-06-02
51479.0,for_sale,1050000.0,5.0,5.0,0.27,795850.0,South Orange Village Township,New Jersey,7079.0,,1995-05-24
79168.0,for_sale,500000.0,5.0,2.0,0.29,321180.0,Attleboro,Massachusetts,2703.0,2200.0,2003-01-10
104850.0,for_sale,339999.0,2.0,2.0,0.13,988213.0,Rockaway,New Jersey,7866.0,1369.0,2016-08-31
107912.0,for_sale,1299000.0,5.0,6.0,3.0,892924.0,Egremont,Massachusetts,1230.0,3382.0,2004-07-15
2728.0,for_sale,450000.0,3.0,2.0,6.0,1516172.0,Lincoln,Maine,4457.0,2560.0,
52865.0,for_sale,500000.0,1.0,1.0,,439722.0,New York,New York,10010.0,,2020-03-18
16829.0,for_sale,1098000.0,5.0,3.0,,1345202.0,Brooklyn,New York,11224.0,2284.0,2004-06-02
15424.0,for_sale,229900.0,3.0,2.0,0.15,1470482.0,Bristol,Connecticut,6010.0,1563.0,
45488.0,for_sale,7495000.0,5.0,9.0,1.34,694904.0,Greenwich,Connecticut,6830.0,2250.0,
100455.0,for_sale,225000.0,6.0,3.0,0.16,106476.0,Derby,Connecticut,6418.0,2150.0,
8111.0,for_sale,1050000.0,4.0,4.0,1.0,1047445.0,Media,Pennsylvania,19063.0,3600.0,
28408.0,for_sale,799000.0,3.0,1.0,0.1,1826660.0,Staten Island,New York,10312.0,2340.0,
22611.0,for_sale,315000.0,6.0,3.0,0.25,1561775.0,Hartford,Connecticut,6106.0,2965.0,
50919.0,for_sale,565000.0,4.0,2.0,0.17,870297.0,Pearl River,New York,10965.0,1470.0,
66023.0,for_sale,289900.0,4.0,3.0,0.18,592820.0,Hartford,Connecticut,6114.0,2733.0,
53037.0,for_sale,75000.0,3.0,1.0,0.05,49858.0,Marcus Hook,Pennsylvania,19061.0,1238.0,2004-09-01
70823.0,for_sale,749000.0,3.0,4.0,,384872.0,Boston,Massachusetts,2122.0,1401.0,
40824.0,for_sale,1295000.0,2.0,3.0,0.12,271210.0,Portsmouth,Rhode Island,2871.0,1774.0,2003-11-03
67939.0,for_sale,925000.0,2.0,2.0,,1415916.0,Brooklyn,New York,11226.0,951.0,
15159.0,for_sale,3150000.0,3.0,3.0,0.05,1428418.0,New York City,New York,11217.0,1736.0,
81773.0,for_sale,124000.0,2.0,2.0,,764306.0,Galloway Township,New Jersey,8205.0,,
54739.0,for_sale,1300000.0,2.0,2.0,,390663.0,New York City,New York,10019.0,1100.0,2012-11-01
78967.0,for_sale,450000.0,3.0,2.0,0.25,1809040.0,Somerville,New Jersey,8876.0,,1994-01-21
107948.0,for_sale,214900.0,4.0,2.0,0.15,1671685.0,Thomaston,Connecticut,6787.0,1765.0,
107981.0,for_sale,859000.0,8.0,8.0,0.18,1815703.0,Norwalk,Connecticut,6850.0,3540.0,
52993.0,for_sale,214900.0,3.0,2.0,0.05,1277294.0,Drexel Hill,Pennsylvania,19026.0,1432.0,2015-08-20
10768.0,for_sale,1450000.0,5.0,5.0,1.92,1669098.0,Howell,New Jersey,7731.0,4100.0,
53222.0,for_sale,29900.0,,,2.09,1887642.0,Monson,Maine,4464.0,,
83455.0,for_sale,139900.0,2.0,1.0,0.63,1428209.0,Monroe,Connecticut,6468.0,790.0,1996-06-24
69312.0,for_sale,365000.0,,,5.27,894280.0,Holmdel,New Jersey,7733.0,,2019-09-05
106768.0,for_sale,204000.0,3.0,1.0,0.12,822262.0,Aston,Pennsylvania,19014.0,1044.0,2021-08-23
55194.0,for_sale,399900.0,3.0,2.0,0.33,522905.0,Laconia,New Hampshire,3246.0,1850.0,
30544.0,for_sale,335000.0,2.0,1.0,0.11,1808737.0,Spotswood,New Jersey,8884.0,,2018-04-20
23592.0,for_sale,1075000.0,1.0,1.0,,1053241.0,New York City,New York,10016.0,1000.0,2017-03-23
72480.0,for_sale,849500.0,4.0,3.0,0.46,1670043.0,Framingham,Massachusetts,1701.0,2762.0,2008-02-28
72058.0,for_sale,2000000.0,3.0,5.0,,1052525.0,Wellesley,Massachusetts,2482.0,3846.0,
29034.0,for_sale,4995000.0,4.0,5.0,,1004119.0,New York City,New York,11211.0,4000.0,2019-06-28
33294.0,for_sale,525000.0,6.0,6.0,0.15,192661.0,Southington,Connecticut,6479.0,3628.0,
82022.0,for_sale,319000.0,4.0,2.0,0.07,823013.0,Pawtucket,Rhode Island,2860.0,3231.0,
17613.0,for_sale,155000.0,3.0,1.0,0.02,882197.0,Philadelphia,Pennsylvania,19132.0,1024.0,
11502.0,for_sale,279900.0,3.0,1.0,0.05,540161.0,Philadelphia,Pennsylvania,19152.0,1200.0,1980-04-01
63492.0,for_sale,549900.0,3.0,2.0,0.23,1310405.0,Stoughton,Massachusetts,2072.0,1527.0,2003-08-19
102701.0,for_sale,260000.0,3.0,2.0,0.05,763406.0,Old Bridge Township,New Jersey,8879.0,,2015-03-24
65786.0,for_sale,65000.0,,,0.91,1977714.0,Jay,Vermont,5859.0,,
17540.0,for_sale,929000.0,4.0,4.0,1.18,112460.0,Montgomery Twp,New Jersey,8558.0,,2001-08-20
11502.0,for_sale,40000.0,,,0.01,541881.0,Philadelphia,Pennsylvania,19121.0,,2018-07-03
8106.0,for_sale,160000.0,2.0,2.0,,1041181.0,Newtown Square,Pennsylvania,19073.0,1050.0,2000-12-12
84533.0,for_sale,459900.0,3.0,2.0,0.04,1565055.0,Lynn,Massachusetts,1905.0,1100.0,2004-10-08
56960.0,for_sale,2189000.0,5.0,5.0,1.37,1021969.0,Stamford,Connecticut,6902.0,3744.0,1992-08-06
23612.0,for_sale,345000.0,2.0,2.0,,1428487.0,Branford,Connecticut,6405.0,1176.0,2010-05-18
23592.0,for_sale,650000.0,,1.0,,1021704.0,New York City,New York,10280.0,622.0,2011-05-13
98625.0,for_sale,599000.0,4.0,2.0,2.0,431535.0,Portland,Maine,4103.0,2564.0,
59017.0,for_sale,284900.0,2.0,2.0,,1115986.0,Claymont,Delaware,19703.0,1350.0,
19629.0,for_sale,274900.0,2.0,1.0,0.11,1104730.0,Warwick,Rhode Island,2886.0,1112.0,2016-01-19
28110.0,for_sale,1250000.0,1.0,1.0,25.94,1902751.0,Cayey,Puerto Rico,736.0,3000.0,
22611.0,for_sale,132900.0,,,2.86,1313078.0,Hampton,New Jersey,7860.0,,1992-06-23
18666.0,for_sale,250000.0,6.0,2.0,0.24,1285699.0,Hartford,Connecticut,6120.0,2552.0,2021-02-26
7377.0,for_sale,2500000.0,4.0,3.0,0.58,1111621.0,Eatontown,New Jersey,7724.0,,2021-12-22
14077.0,for_sale,2250000.0,2.0,3.0,,14255.0,New York,New York,10021.0,,
86796.0,for_sale,429000.0,3.0,3.0,2.84,1653571.0,Farmington,Connecticut,6085.0,1880.0,
16151.0,for_sale,315000.0,4.0,1.0,0.05,694943.0,Asbury Park,New Jersey,7712.0,,2004-11-01
107912.0,for_sale,375000.0,,,35.4,1089878.0,Killingworth,Connecticut,6419.0,,
10858.0,for_sale,7950000.0,7.0,6.0,134.39,531846.0,Craryville,New York,12521.0,4035.0,
107979.0,for_sale,529000.0,4.0,2.0,1.24,819648.0,Coventry,Connecticut,6238.0,3027.0,
106690.0,for_sale,240500.0,1.0,1.0,,312644.0,Bernards Twp,New Jersey,7920.0,,2001-11-14
107912.0,for_sale,1400000.0,4.0,2.0,0.16,330359.0,Stamford,Connecticut,6902.0,2132.0,
16114.0,for_sale,399500.0,2.0,2.0,,23142.0,Belmar,New Jersey,7719.0,,
5794.0,for_sale,759900.0,7.0,6.0,0.08,1598580.0,Lynn,Massachusetts,1902.0,3963.0,1984-06-15
28945.0,for_sale,1399999.0,5.0,4.0,,1529327.0,Bronx,New York,10474.0,,
22152.0,for_sale,85000.0,,,2.52,387343.0,Hillsborough,New Hampshire,3244.0,,
22611.0,for_sale,550000.0,4.0,3.0,1.06,356370.0,Rockaway,New Jersey,7866.0,2284.0,
67144.0,for_sale,192000.0,1.0,1.0,2.44,612128.0,Union City,New Jersey,7087.0,605.0,2017-07-05
24196.0,for_sale,1100000.0,2.0,3.0,,192478.0,New York City,New York,11217.0,860.0,
94287.0,for_sale,109900.0,,,1.2,1886377.0,Adams,Massachusetts,1220.0,,
81181.0,for_sale,299000.0,4.0,2.0,1.34,186359.0,Newton,New Jersey,7860.0,1206.0,2021-04-16
65672.0,for_sale,245000.0,4.0,2.0,0.25,867517.0,Vega Baja,Puerto Rico,693.0,2038.0,
39583.0,for_sale,110000.0,,,0.98,1920999.0,Madison,Connecticut,6443.0,,
16416.0,for_sale,3600000.0,6.0,7.0,0.17,950581.0,Spring Lake,New Jersey,7762.0,,2008-10-31
55379.0,for_sale,399900.0,3.0,2.0,0.34,1034170.0,Marlborough,Massachusetts,1752.0,1252.0,1988-02-21
8072.0,for_sale,995000.0,3.0,3.0,,150722.0,Philadelphia,Pennsylvania,19107.0,2719.0,2015-06-23
42954.0,for_sale,715000.0,4.0,4.0,0.32,481949.0,Columbus,New Jersey,8022.0,3794.0,2021-04-19
78724.0,for_sale,519900.0,3.0,3.0,,892402.0,Hudson,New Hampshire,3051.0,2004.0,
109029.0,for_sale,684800.0,3.0,2.0,0.13,1202225.0,Staten Island,New York,10306.0,1542.0,1987-10-14
21887.0,for_sale,819900.0,4.0,3.0,0.25,915354.0,Beverly,Massachusetts,1915.0,2174.0,
11854.0,for_sale,639000.0,4.0,2.0,0.05,1642682.0,New York City,New York,10465.0,690.0,2013-04-18
36495.0,for_sale,795000.0,3.0,2.0,2.4,5241.0,Rutland Town,Vermont,5701.0,2106.0,
90155.0,for_sale,499000.0,4.0,2.0,0.26,249636.0,New Haven,Connecticut,6515.0,2134.0,1990-06-25
45492.0,for_sale,1475000.0,1.0,2.0,1.71,386611.0,Bronxville,New York,10708.0,1319.0,
57900.0,for_sale,1275000.0,4.0,4.0,0.31,1138214.0,Old Tappan,New Jersey,7675.0,,2007-11-05
29078.0,for_sale,575000.0,4.0,3.0,2.09,870434.0,Redding,Connecticut,6896.0,2552.0,
22611.0,for_sale,279900.0,3.0,2.0,0.19,1557255.0,West Haven,Connecticut,6516.0,1236.0,2020-02-25
100804.0,for_sale,1025000.0,,1.0,,1645190.0,New York,New York,10014.0,572.0,2021-09-22
29058.0,for_sale,1990000.0,3.0,2.0,,927536.0,Brooklyn,New York,11231.0,1187.0,
28958.0,for_sale,1095000.0,2.0,1.0,,1286690.0,New York,New York,10022.0,1000.0,2019-04-25
25230.0,for_sale,389900.0,5.0,3.0,1.0,65166.0,Jackson,New Jersey,8527.0,,1996-12-20
22611.0,for_sale,165000.0,1.0,1.0,,523217.0,Edison,New Jersey,8837.0,,
23592.0,for_sale,475000.0,1.0,1.0,0.23,673060.0,New York City,New York,11238.0,,2013-09-23
107152.0,for_sale,215000.0,3.0,2.0,0.22,1268649.0,Aguadilla,Puerto Rico,603.0,1900.0,
100795.0,for_sale,822995.0,3.0,3.0,0.17,10847.0,Manalapan,New Jersey,7726.0,2637.0,
22611.0,for_sale,600000.0,7.0,5.0,0.19,1241822.0,City of Orange Township,New Jersey,7050.0,39996.0,2018-01-24
17541.0,for_sale,8500000.0,6.0,13.0,4.18,437460.0,Princeton,New Jersey,8540.0,,2011-07-12
43498.0,for_sale,5499000.0,5.0,5.0,0.37,892916.0,Norwalk,Connecticut,6855.0,6000.0,2006-07-11
27494.0,for_sale,420000.0,6.0,,0.04,488800.0,Philadelphia,Pennsylvania,19140.0,,
53254.0,for_sale,449000.0,3.0,2.0,,1445996.0,Ventnor,New Jersey,8406.0,,
48366.0,for_sale,369000.0,3.0,4.0,,983368.0,Perth Amboy,New Jersey,8861.0,,
6323.0,for_sale,187000.0,3.0,2.0,0.86,1103820.0,Fort Kent,Maine,4743.0,2650.0,
81429.0,for_sale,409900.0,3.0,2.0,,336816.0,Secaucus,New Jersey,7094.0,,1991-08-08
8077.0,for_sale,264500.0,2.0,2.0,0.12,1447342.0,Brick,New Jersey,8724.0,1024.0,2019-09-06
73558.0,for_sale,660000.0,3.0,3.0,1.25,1137732.0,Medway,Massachusetts,2053.0,2200.0,
71672.0,for_sale,126000.0,,,0.92,997679.0,Simsbury,Connecticut,6070.0,,
108006.0,for_sale,178900.0,4.0,2.0,0.11,1620005.0,Middletown,Connecticut,6457.0,1944.0,2005-08-04
73325.0,for_sale,600000.0,,,1.01,1868870.0,Boston,Massachusetts,2131.0,,
2912.0,for_sale,299900.0,3.0,3.0,0.02,623141.0,Philadelphia,Pennsylvania,19125.0,1455.0,2015-06-08
8072.0,for_sale,445000.0,3.0,2.0,0.04,905119.0,Philadelphia,Pennsylvania,19130.0,1632.0,2016-03-22
107646.0,for_sale,524900.0,3.0,3.0,,893874.0,Uxbridge,Massachusetts,1569.0,2454.0,
8072.0,for_sale,932200.0,2.0,2.0,,1230944.0,Philadelphia,Pennsylvania,19146.0,1384.0,
56332.0,for_sale,130000.0,2.0,1.0,0.21,1758372.0,Brandon,Vermont,5733.0,840.0,
52707.0,for_sale,900000.0,5.0,2.0,0.97,1950721.0,San Juan,Puerto Rico,926.0,3500.0,
43334.0,for_sale,1350000.0,3.0,4.0,3.63,1451307.0,Centerville,Massachusetts,2632.0,3353.0,
84576.0,for_sale,189900.0,3.0,2.0,0.3,1627874.0,East Stroudsburg,Pennsylvania,18302.0,1450.0,2021-07-29
43496.0,for_sale,799900.0,4.0,4.0,0.47,1732437.0,Trumbull,Connecticut,6611.0,2232.0,2021-08-16
51367.0,for_sale,695000.0,4.0,3.0,,173480.0,Leonia,New Jersey,7605.0,,1990-09-04
58141.0,for_sale,485000.0,1.0,1.0,,791576.0,Brooklyn,New York,11229.0,,
57395.0,for_sale,215900.0,3.0,2.0,0.02,1198899.0,Philadelphia,Pennsylvania,19136.0,1184.0,2019-02-04
79042.0,for_sale,155000.0,3.0,2.0,0.05,1138371.0,Sicklerville,New Jersey,8081.0,1450.0,1989-06-30
78247.0,for_sale,259000.0,4.0,2.0,0.2,496665.0,East Haven,Connecticut,6513.0,1662.0,
82022.0,for_sale,199000.0,3.0,3.0,0.14,1313079.0,Keansburg,New Jersey,7734.0,,1995-01-12
29830.0,for_sale,164000.0,7.0,6.0,0.06,1298074.0,Carolina,Puerto Rico,985.0,3000.0,
106706.0,for_sale,210000.0,3.0,2.0,,1354173.0,Stratford,New Jersey,8084.0,1400.0,
10555.0,for_sale,319900.0,4.0,3.0,0.26,795090.0,Manchester,Connecticut,6040.0,2461.0,2016-02-16
21993.0,for_sale,538888.0,2.0,3.0,0.1,496691.0,Staten Island,New York,10310.0,1667.0,2015-12-28
10555.0,for_sale,360000.0,6.0,3.0,0.12,1808907.0,Hartford,Connecticut,6106.0,4005.0,2021-07-02
30144.0,for_sale,350000.0,3.0,2.0,0.14,1139078.0,Allentown,New Jersey,8501.0,1245.0,
22758.0,for_sale,985000.0,4.0,3.0,2.36,870808.0,Easton,Massachusetts,2356.0,3863.0,1990-02-13
51477.0,for_sale,568000.0,3.0,3.0,0.38,511952.0,Parsippany Troy Hills Township,New Jersey,7834.0,,1986-05-14
30988.0,for_sale,429900.0,4.0,2.0,0.29,438529.0,Nashua,New Hampshire,3062.0,3271.0,2018-08-30
53475.0,for_sale,39000.0,,,0.25,9354.0,Medford Lakes,New Jersey,8055.0,,
85085.0,for_sale,425000.0,,1.0,,1151253.0,Hoboken,New Jersey,7030.0,511.0,2013-10-23
61630.0,for_sale,120000.0,,,2.0,972759.0,Morristown,Vermont,5661.0,,
53052.0,for_sale,500000.0,4.0,3.0,0.23,1667611.0,Marlton,New Jersey,8053.0,2226.0,2015-06-09
6615.0,for_sale,74900.0,2.0,1.0,0.37,1118435.0,Waterbury,Connecticut,6705.0,932.0,2005-02-01
24201.0,for_sale,320000.0,1.0,1.0,,1531713.0,New York,New York,10037.0,,
53067.0,for_sale,195000.0,3.0,3.0,0.03,1367713.0,Wilmington,Delaware,19805.0,,2020-09-25
60569.0,for_sale,429999.0,5.0,3.0,0.03,1488474.0,Philadelphia,Pennsylvania,19151.0,2502.0,1989-12-05
37452.0,for_sale,875000.0,5.0,4.0,0.18,1311973.0,Piscataway,New Jersey,8854.0,,
37577.0,for_sale,349900.0,3.0,2.0,0.23,1138259.0,Vernon,New Jersey,7422.0,,2015-06-01
56929.0,for_sale,390000.0,4.0,2.0,0.12,174331.0,Bridgeport,Connecticut,6606.0,2180.0,2017-07-21
25684.0,for_sale,939900.0,4.0,4.0,0.2,1280232.0,Boston,Massachusetts,2131.0,2551.0,
2844.0,for_sale,709000.0,2.0,2.0,,1353534.0,Brooklyn,New York,11209.0,1000.0,
7804.0,for_sale,199000.0,4.0,2.0,0.48,1089714.0,Fairfield,Maine,4937.0,1848.0,
52612.0,for_sale,399900.0,3.0,1.0,0.34,142517.0,Manchester,New Hampshire,3109.0,2200.0,2020-10-13
37460.0,for_sale,459900.0,3.0,2.0,0.88,198950.0,East Windsor,Connecticut,6016.0,1916.0,2009-04-15
22611.0,for_sale,140000.0,3.0,2.0,0.06,1025111.0,Chester,Pennsylvania,19013.0,1216.0,2007-07-03
41495.0,for_sale,899900.0,3.0,5.0,0.19,10444.0,South Amboy,New Jersey,8879.0,3021.0,2007-04-27
68947.0,for_sale,1800000.0,8.0,5.0,0.11,917926.0,College Point,New York,11356.0,,1987-10-26
30651.0,for_sale,364998.0,1.0,1.0,,822316.0,Brooklyn,New York,11209.0,700.0,
81501.0,for_sale,270000.0,3.0,2.0,0.06,712375.0,Philadelphia,Pennsylvania,19152.0,1344.0,2011-11-22
81672.0,for_sale,319900.0,5.0,3.0,0.07,1306225.0,Providence,Rhode Island,2909.0,3169.0,
19715.0,for_sale,549000.0,4.0,3.0,0.19,1139566.0,Middletown,Rhode Island,2842.0,1318.0,2017-12-21
33503.0,for_sale,726700.0,4.0,3.0,0.59,1846030.0,Glastonbury,Connecticut,6033.0,2795.0,
44656.0,for_sale,300000.0,3.0,2.0,0.22,1051858.0,Mount Ephraim,New Jersey,8059.0,1232.0,2019-07-23
15085.0,for_sale,375000.0,,,12.24,1857674.0,San Lorenzo,Puerto Rico,754.0,,
22611.0,for_sale,650000.0,4.0,4.0,0.1,14956.0,Highlands,New Jersey,7732.0,,1999-04-01
59017.0,for_sale,519900.0,4.0,4.0,0.48,977379.0,New Castle,Delaware,19720.0,2925.0,2018-12-17
8850.0,for_sale,98500.0,3.0,2.0,,1674292.0,Egg Harbor Township,New Jersey,8234.0,,
13993.0,for_sale,498000.0,3.0,1.0,,1542950.0,Brooklyn,New York,11220.0,820.0,2007-11-19
103959.0,for_sale,65999.0,1.0,1.0,,882657.0,Atlantic City,New Jersey,8401.0,,1989-07-06
10551.0,for_sale,94000.0,,,1.84,405270.0,Colchester,Connecticut,6415.0,,
38539.0,for_sale,590000.0,2.0,3.0,,333779.0,Norfolk,Massachusetts,2056.0,2187.0,
93757.0,for_sale,449900.0,3.0,3.0,,1845781.0,Hallowell,Maine,4347.0,1444.0,
52835.0,for_sale,255000.0,4.0,4.0,0.03,226314.0,Philadelphia,Pennsylvania,19133.0,2424.0,2018-07-31
67144.0,for_sale,315000.0,1.0,1.0,,69217.0,Jersey City,New Jersey,7306.0,600.0,
16838.0,for_sale,596000.0,2.0,2.0,,1272955.0,Jersey City,New Jersey,7307.0,975.0,2021-03-22
74819.0,for_sale,120000.0,3.0,2.0,,797033.0,Trujillo Alto,Puerto Rico,976.0,1200.0,
103341.0,for_sale,1427000.0,4.0,4.0,0.64,12251.0,Saint Thomas,Virgin Islands,802.0,,
109505.0,for_sale,1495490.0,4.0,4.0,0.28,131163.0,Pennington,New Jersey,8534.0,5883.0,2011-01-19
28988.0,for_sale,375000.0,1.0,1.0,,1154067.0,Edgewater,New Jersey,7020.0,,2017-03-02
10555.0,for_sale,319900.0,3.0,3.0,0.76,523735.0,Windsor,Connecticut,6095.0,1608.0,
81139.0,for_sale,913082.0,3.0,3.0,,315181.0,Wilmington,Delaware,19803.0,3220.0,
15366.0,for_sale,365000.0,4.0,2.0,0.57,408624.0,Wallingford,Connecticut,6492.0,1302.0,2010-07-28
22611.0,for_sale,320000.0,2.0,2.0,,1138202.0,Peabody,Massachusetts,1960.0,1008.0,1996-07-02
45949.0,for_sale,350000.0,1.0,2.0,0.03,224223.0,Haverstraw,New York,10927.0,1095.0,
79363.0,for_sale,275000.0,3.0,1.0,1.02,1280270.0,Harmony Township,New Jersey,7882.0,,1994-08-09
25867.0,for_sale,264000.0,4.0,2.0,0.02,464477.0,Philadelphia,Pennsylvania,19143.0,1690.0,2017-09-25
89235.0,for_sale,379900.0,5.0,2.0,0.07,1104679.0,Newark,New Jersey,7112.0,,2019-09-25
53550.0,for_sale,1675000.0,5.0,4.0,1.22,675989.0,Toms River,New Jersey,8755.0,,
16829.0,for_sale,850000.0,1.0,1.0,,519809.0,Manhattan,New York,10075.0,,2007-04-13
17879.0,for_sale,425000.0,4.0,2.0,0.06,1087442.0,Onset,Massachusetts,2558.0,1488.0,
16837.0,for_sale,245000.0,1.0,1.0,0.19,1015840.0,North Bergen,New Jersey,7047.0,,
81909.0,for_sale,120000.0,3.0,1.0,,379626.0,San Juan,Puerto Rico,920.0,806.0,
33714.0,for_sale,525000.0,4.0,4.0,25.43,1191926.0,Ledyard,Connecticut,6339.0,2184.0,
